row_id,order_id,created_at,item_id,quantity,cust_id,delivery,add_id
3672,O103672,2025-10-05 17:44:34,12,3,288,1,288
3673,O103673,2025-12-02 20:54:08,5,4,229,0,229
3674,O103674,2026-01-20 17:11:48,6,3,124,1,124
3675,O103675,2026-02-25 17:48:15,10,1,264,0,264
3676,O103676,2026-02-07 20:42:24,3,1,126,1,126
3677,O103677,2025-10-08 11:05:54,18,1,114,0,114
3678,O103678,2026-02-17 13:51:39,14,1,296,1,296
3679,O103679,2025-10-24 20:57:45,9,1,151,1,151
3680,O103680,2025-09-29 19:24:20,7,1,193,1,193
3681,O103681,2025-11-11 12:43:18,3,2,100,1,100
3682,O103682,2025-11-18 12:34:04,14,1,207,1,207
3683,O103683,2026-01-07 18:05:30,16,2,114,1,114
3684,O103684,2025-11-12 19:56:28,5,3,25,1,25
3685,O103685,2026-01-04 12:26:56,2,1,237,1,237
3686,O103686,2026-02-01 13:02:32,13,3,201,1,201
3687,O103687,2025-11-23 19:49:54,6,1,251,1,251
3688,O103688,2025-11-29 20:45:21,2,1,147,0,147
3689,O103689,2026-01-12 19:56:52,23,4,98,1,98
3690,O103690,2025-12-25 17:35:30,4,1,123,1,123
3691,O103691,2026-01-17 17:22:05,5,1,77,0,77
3692,O103692,2025-10-09 11:48:30,18,2,103,1,103
3693,O103693,2026-02-23 18:50:02,13,1,107,0,107
3694,O103694,2025-12-30 13:22:46,9,1,143,0,143
3695,O103695,2025-12-13 12:51:21,14,1,149,1,149
3696,O103696,2025-11-02 20:55:43,2,1,126,1,126
3697,O103697,2025-09-26 13:01:54,28,2,17,0,17
3698,O103698,2025-11-18 19:37:48,14,2,36,0,36
3699,O103699,2026-02-17 18:38:32,11,2,40,0,40
3700,O103700,2025-10-09 18:43:56,5,1,161,0,161
3701,O103701,2025-12-28 17:19:46,5,1,230,1,230
3702,O103702,2026-01-25 17:00:17,17,2,48,1,48
3703,O103703,2026-03-07 19:50:53,6,3,211,1,211
3704,O103704,2025-10-21 13:21:38,12,1,9,1,9
3705,O103705,2025-10-29 18:44:14,1,1,35,1,35
3706,O103706,2026-01-03 20:54:01,5,3,96,1,96
3707,O103707,2025-10-31 20:04:16,1,1,124,1,124
3708,O103708,2025-12-22 11:31:19,8,1,46,1,46
3709,O103709,2025-11-20 17:47:32,5,1,283,0,283
3710,O103710,2025-10-19 11:20:38,4,1,154,1,154
3711,O103711,2026-01-24 18:14:53,6,1,86,0,86
3712,O103712,2025-12-05 20:55:31,9,1,209,1,209
3713,O103713,2025-12-19 11:43:12,1,1,47,0,47
3714,O103714,2025-11-24 20:26:49,5,2,192,0,192
3715,O103715,2026-02-23 20:49:34,6,1,179,0,179
3716,O103716,2026-02-04 18:21:56,13,2,61,1,61
3717,O103717,2026-03-09 19:04:58,2,4,296,1,296
3718,O103718,2025-12-18 19:53:56,27,1,193,1,193
3719,O103719,2026-02-22 12:34:13,26,1,236,1,236
3720,O103720,2026-01-31 19:36:05,10,2,113,1,113
3721,O103721,2025-11-06 20:04:52,4,1,22,0,22
3722,O103722,2026-02-19 20:11:19,26,1,133,0,133
3723,O103723,2025-11-17 20:54:03,21,2,190,1,190
3724,O103724,2025-10-03 18:09:30,25,1,53,0,53
3725,O103725,2025-12-28 11:15:05,5,2,45,1,45
3726,O103726,2025-09-30 20:20:14,1,1,186,0,186
3727,O103727,2025-09-19 17:34:05,14,1,158,1,158
3728,O103728,2025-12-18 18:19:42,18,1,25,1,25
3729,O103729,2025-11-16 19:19:20,28,1,209,1,209
3730,O103730,2026-02-16 18:09:26,26,3,286,0,286
3731,O103731,2025-10-26 11:19:43,1,2,137,1,137
3732,O103732,2026-01-02 21:58:44,18,4,53,0,53
3733,O103733,2025-09-21 11:48:56,21,2,195,0,195
3734,O103734,2025-10-27 18:08:51,17,1,270,0,270
3735,O103735,2026-01-23 20:09:43,1,2,73,1,73
3736,O103736,2025-10-30 18:24:53,13,2,183,1,183
3737,O103737,2026-01-30 12:17:31,11,3,75,0,75
3738,O103738,2025-09-19 13:14:08,14,2,45,0,45
3739,O103739,2025-10-20 19:35:40,8,2,181,1,181
3740,O103740,2025-09-24 11:41:42,8,3,81,0,81
3741,O103741,2026-02-21 18:08:16,20,2,287,1,287
3742,O103742,2026-02-20 13:18:21,3,2,63,0,63
3743,O103743,2026-03-09 20:56:59,20,1,23,1,23
3744,O103744,2025-09-21 19:02:18,11,1,76,1,76
3745,O103745,2025-09-20 17:22:54,4,1,94,1,94
3746,O103746,2026-03-13 21:21:02,16,1,231,1,231
3747,O103747,2026-01-06 17:44:16,3,1,43,1,43
3748,O103748,2026-02-24 19:27:51,2,1,200,1,200
3749,O103749,2025-12-23 13:44:58,28,2,252,1,252
3750,O103750,2025-11-08 17:03:26,14,3,122,0,122
3751,O103751,2025-10-09 20:51:46,22,2,71,0,71
3752,O103752,2026-01-18 19:17:42,18,3,5,1,5
3753,O103753,2025-11-10 17:13:21,2,2,41,0,41
3754,O103754,2025-11-18 18:45:36,4,1,132,1,132
3755,O103755,2026-01-12 19:46:03,27,1,63,1,63
3756,O103756,2026-02-07 12:22:56,2,2,226,0,226
3757,O103757,2026-02-27 11:36:21,17,1,243,0,243
3758,O103758,2025-09-19 19:16:55,10,1,202,1,202
3759,O103759,2025-12-10 13:42:09,12,1,271,1,271
3760,O103760,2025-10-27 18:10:45,10,1,274,0,274
3761,O103761,2025-10-26 12:13:02,8,1,57,0,57
3762,O103762,2026-02-01 19:43:53,7,3,176,1,176
3763,O103763,2026-02-20 21:17:20,20,1,254,0,254
3764,O103764,2026-02-11 13:36:30,5,1,138,1,138
3765,O103765,2025-10-07 20:20:57,5,2,183,0,183
3766,O103766,2026-01-23 19:31:17,10,1,169,0,169
3767,O103767,2026-03-11 11:40:18,27,1,142,0,142
3768,O103768,2026-01-08 13:07:53,18,1,81,1,81
3769,O103769,2025-11-21 13:17:39,7,2,253,1,253
3770,O103770,2026-02-28 17:56:07,12,1,37,1,37
3771,O103771,2025-09-19 20:03:36,27,1,219,0,219
3772,O103772,2025-10-02 19:25:50,3,1,259,0,259
3773,O103773,2026-03-02 18:11:59,4,1,168,1,168
3774,O103774,2025-12-04 19:38:10,9,1,144,0,144
3775,O103775,2026-01-06 18:03:05,20,3,25,1,25
3776,O103776,2025-09-19 19:12:58,4,1,18,1,18
3777,O103777,2026-01-07 19:23:50,23,1,171,0,171
3778,O103778,2025-12-14 13:17:26,23,1,249,0,249
3779,O103779,2025-12-26 11:56:27,9,1,300,0,300
3780,O103780,2026-01-21 12:40:21,18,1,207,0,207
3781,O103781,2025-10-14 18:09:45,10,4,154,0,154
3782,O103782,2026-02-24 20:09:51,9,2,210,1,210
3783,O103783,2025-12-17 20:46:56,22,2,88,0,88
3784,O103784,2025-09-22 18:29:21,23,1,112,0,112
3785,O103785,2025-12-24 12:16:13,26,1,46,0,46
3786,O103786,2025-11-29 19:00:28,11,2,245,1,245
3787,O103787,2025-12-13 11:50:57,11,2,12,1,12
3788,O103788,2026-01-11 17:23:04,2,2,52,0,52
3789,O103789,2025-10-11 19:38:49,2,1,142,1,142
3790,O103790,2025-11-26 18:11:33,18,2,52,1,52
3791,O103791,2026-03-05 18:17:28,8,1,265,1,265
3792,O103792,2026-01-18 11:20:19,17,1,164,0,164
3793,O103793,2025-11-12 20:27:34,9,1,108,1,108
3794,O103794,2026-02-08 12:09:46,1,2,173,1,173
3795,O103795,2025-12-29 20:44:15,4,1,28,1,28
3796,O103796,2026-02-15 17:07:03,14,1,108,1,108
3797,O103797,2026-01-13 17:14:49,4,4,171,1,171
3798,O103798,2026-03-04 12:34:30,2,1,124,0,124
3799,O103799,2026-01-23 13:16:06,3,1,188,1,188
3800,O103800,2025-10-11 17:21:56,14,1,250,1,250
3801,O103801,2025-11-16 19:34:23,27,1,161,0,161
3802,O103802,2026-01-19 19:19:53,9,3,10,1,10
3803,O103803,2025-12-29 11:50:57,25,2,51,1,51
3804,O103804,2025-11-05 17:15:13,17,2,135,0,135
3805,O103805,2025-09-17 13:29:06,3,2,155,1,155
3806,O103806,2025-11-21 19:31:42,12,2,228,0,228
3807,O103807,2025-10-18 18:45:20,11,4,126,1,126
3808,O103808,2026-01-22 20:23:45,18,1,266,0,266
3809,O103809,2025-11-04 18:24:06,1,1,237,0,237
3810,O103810,2025-10-13 17:02:24,8,2,16,0,16
3811,O103811,2026-01-20 18:44:38,2,1,139,0,139
3812,O103812,2025-12-27 20:09:07,18,1,161,0,161
3813,O103813,2026-01-08 17:15:22,28,2,122,1,122
3814,O103814,2025-12-20 20:50:22,16,2,250,0,250
3815,O103815,2025-10-01 17:08:34,10,1,24,1,24
3816,O103816,2025-11-15 19:52:06,18,2,44,0,44
3817,O103817,2025-11-04 11:29:58,22,1,39,1,39
3818,O103818,2026-01-05 17:43:59,3,1,159,0,159
3819,O103819,2026-01-08 19:56:04,27,1,291,1,291
3820,O103820,2026-03-06 11:03:58,8,2,12,0,12
3821,O103821,2025-12-19 18:09:24,20,1,187,1,187
3822,O103822,2026-03-07 17:57:46,9,2,176,0,176
3823,O103823,2025-10-23 19:55:48,10,1,136,0,136
3824,O103824,2025-10-09 19:43:08,27,2,299,0,299
3825,O103825,2025-11-23 18:10:20,22,2,86,0,86
3826,O103826,2026-02-13 18:41:34,11,4,43,0,43
3827,O103827,2025-12-26 21:48:20,8,1,171,1,171
3828,O103828,2025-12-21 18:11:23,15,1,140,1,140
3829,O103829,2025-10-15 18:51:49,15,2,147,0,147
3830,O103830,2025-11-10 13:28:12,10,1,176,0,176
3831,O103831,2025-10-01 12:52:41,13,1,174,0,174
3832,O103832,2026-01-04 17:49:06,10,3,111,1,111
3833,O103833,2025-11-22 17:08:10,1,1,255,0,255
3834,O103834,2025-11-06 12:17:03,25,1,268,0,268
3835,O103835,2026-02-02 12:24:00,3,1,227,0,227
3836,O103836,2026-01-14 20:02:46,11,4,203,1,203
3837,O103837,2025-10-14 20:15:49,8,1,248,1,248
3838,O103838,2026-01-18 17:30:44,21,2,192,0,192
3839,O103839,2026-01-22 12:18:34,10,1,95,0,95
3840,O103840,2026-03-04 13:32:24,20,1,288,0,288
3841,O103841,2025-12-25 19:41:21,19,1,116,0,116
3842,O103842,2025-12-02 12:39:05,7,1,220,1,220
3843,O103843,2025-12-25 19:16:50,20,1,119,0,119
3844,O103844,2026-03-01 11:19:08,5,2,290,1,290
3845,O103845,2026-03-10 11:35:04,17,1,59,1,59
3846,O103846,2025-11-04 17:34:09,11,1,294,0,294
3847,O103847,2025-11-26 12:21:59,3,2,6,1,6
3848,O103848,2025-12-13 21:25:50,1,1,204,0,204
3849,O103849,2026-02-04 18:29:23,19,1,217,0,217
3850,O103850,2025-11-06 19:23:34,3,1,73,0,73
3851,O103851,2026-03-10 19:40:05,1,1,153,0,153
3852,O103852,2025-10-08 17:21:58,4,2,123,1,123
3853,O103853,2025-09-23 19:47:05,5,3,177,0,177
3854,O103854,2026-02-03 12:05:36,5,1,46,0,46
3855,O103855,2026-02-08 18:59:14,5,2,299,1,299
3856,O103856,2026-01-21 20:05:54,9,1,233,0,233
3857,O103857,2025-12-31 17:58:03,24,1,17,1,17
3858,O103858,2026-03-14 17:21:05,27,1,67,1,67
3859,O103859,2025-11-09 12:24:35,4,2,119,1,119
3860,O103860,2026-01-12 17:42:27,22,1,233,1,233
3861,O103861,2025-12-05 13:41:53,16,2,144,0,144
3862,O103862,2025-10-07 18:30:48,3,1,233,0,233
3863,O103863,2026-02-12 19:47:53,17,1,91,1,91
3864,O103864,2025-12-13 12:00:19,10,3,256,1,256
3865,O103865,2026-03-15 19:28:46,20,3,23,1,23
3866,O103866,2025-12-14 17:54:21,21,1,278,0,278
3867,O103867,2026-02-16 19:37:57,26,2,27,1,27
3868,O103868,2025-12-31 19:06:06,1,4,154,1,154
3869,O103869,2025-12-26 13:28:23,4,2,295,1,295
3870,O103870,2026-01-13 12:36:50,8,1,215,1,215
3871,O103871,2025-12-01 17:17:43,1,1,296,0,296
3872,O103872,2026-03-11 13:54:22,17,1,6,1,6
3873,O103873,2026-02-15 19:11:59,22,2,223,1,223
3874,O103874,2025-11-11 18:59:26,19,1,209,0,209
3875,O103875,2026-01-11 17:23:29,1,2,227,1,227
3876,O103876,2025-10-23 13:31:29,12,3,292,1,292
3877,O103877,2026-03-07 19:03:28,18,4,228,0,228
3878,O103878,2026-02-05 18:11:11,14,1,64,0,64
3879,O103879,2025-11-29 12:14:12,15,2,277,0,277
3880,O103880,2025-11-11 18:59:14,3,1,27,0,27
3881,O103881,2025-12-22 18:16:45,3,3,206,0,206
3882,O103882,2026-03-03 12:21:28,10,1,205,1,205
3883,O103883,2025-10-10 12:21:15,9,3,72,1,72
3884,O103884,2025-11-23 12:56:52,11,1,17,1,17
3885,O103885,2025-11-18 12:37:40,18,2,246,1,246
3886,O103886,2025-10-29 13:19:57,2,2,6,1,6
3887,O103887,2026-01-08 17:19:08,6,2,166,0,166
3888,O103888,2026-02-04 18:28:34,7,2,246,1,246
3889,O103889,2026-02-15 20:10:07,3,1,22,0,22
3890,O103890,2025-10-10 18:45:57,5,1,247,0,247
3891,O103891,2026-02-15 19:42:08,10,1,213,0,213
3892,O103892,2025-10-27 20:33:31,3,2,269,1,269
3893,O103893,2025-10-27 19:36:23,20,1,40,1,40
3894,O103894,2026-03-06 18:19:19,2,1,58,1,58
3895,O103895,2026-02-02 18:00:30,1,1,100,0,100
3896,O103896,2026-01-29 17:21:43,1,3,22,0,22
3897,O103897,2026-03-03 19:05:46,24,1,76,0,76
3898,O103898,2025-10-04 17:33:31,13,2,188,1,188
3899,O103899,2025-11-24 17:08:55,9,2,35,0,35
3900,O103900,2025-12-17 12:43:43,11,1,10,0,10
3901,O103901,2025-11-14 20:25:03,9,3,88,0,88
3902,O103902,2026-02-02 20:51:12,3,2,175,1,175
3903,O103903,2025-10-23 20:44:35,3,1,191,1,191
3904,O103904,2025-09-29 19:55:16,5,4,6,1,6
3905,O103905,2025-10-21 17:04:17,17,1,79,0,79
3906,O103906,2026-02-22 18:00:06,6,2,257,0,257
3907,O103907,2026-01-22 18:54:30,14,1,290,1,290
3908,O103908,2025-10-05 18:02:07,21,1,67,1,67
3909,O103909,2025-11-16 12:09:36,8,1,181,0,181
3910,O103910,2026-01-17 18:32:10,12,1,138,0,138
3911,O103911,2025-12-08 19:04:27,21,2,275,1,275
3912,O103912,2025-11-28 18:01:57,19,1,228,0,228
3913,O103913,2026-03-14 20:50:19,26,1,236,1,236
3914,O103914,2026-02-13 17:24:08,5,1,240,0,240
3915,O103915,2026-03-13 11:19:41,11,4,280,0,280
3916,O103916,2025-11-16 19:41:27,16,1,241,1,241
3917,O103917,2025-12-02 12:19:12,13,1,88,1,88
3918,O103918,2026-01-27 17:38:55,6,1,156,1,156
3919,O103919,2025-12-04 12:33:55,15,1,173,1,173
3920,O103920,2025-11-13 12:34:41,1,1,81,0,81
3921,O103921,2026-02-12 19:03:40,1,1,151,1,151
3922,O103922,2026-02-17 11:44:22,9,1,147,0,147
3923,O103923,2025-10-29 17:44:49,27,3,66,1,66
3924,O103924,2025-11-22 18:59:02,3,2,65,1,65
3925,O103925,2026-02-16 19:45:17,26,2,119,0,119
3926,O103926,2026-03-09 13:29:15,2,2,31,0,31
3927,O103927,2025-11-02 17:58:04,4,4,236,0,236
3928,O103928,2026-02-10 20:00:56,1,1,169,1,169
3929,O103929,2026-02-20 19:13:21,12,4,137,0,137
3930,O103930,2025-12-04 12:36:34,13,3,140,1,140
3931,O103931,2026-03-11 17:44:30,19,2,166,1,166
3932,O103932,2025-11-19 19:01:50,2,1,43,1,43
3933,O103933,2026-01-14 19:15:25,5,1,84,1,84
3934,O103934,2026-02-18 18:36:02,16,2,104,0,104
3935,O103935,2026-01-11 17:55:53,13,1,222,1,222
3936,O103936,2025-11-19 19:45:20,5,2,232,1,232
3937,O103937,2025-11-01 18:07:25,13,2,27,1,27
3938,O103938,2026-01-08 20:51:55,4,2,32,1,32
3939,O103939,2025-11-15 19:25:37,1,1,101,1,101
3940,O103940,2026-03-12 13:32:30,11,1,109,0,109
3941,O103941,2025-11-19 19:52:32,2,1,234,0,234
3942,O103942,2025-11-15 13:15:40,25,2,11,1,11
3943,O103943,2025-11-14 17:06:54,2,1,26,0,26
3944,O103944,2025-09-22 18:34:23,3,2,244,1,244
3945,O103945,2025-11-17 12:02:20,26,1,81,0,81
3946,O103946,2025-10-20 13:52:01,9,1,65,0,65
3947,O103947,2026-01-31 20:03:51,12,4,183,1,183
3948,O103948,2025-10-25 12:41:52,15,1,27,1,27
3949,O103949,2025-12-04 11:37:39,2,2,175,1,175
3950,O103950,2025-12-08 12:51:52,1,1,45,0,45
3951,O103951,2026-02-14 12:15:52,28,4,265,0,265
3952,O103952,2025-12-15 19:14:46,15,2,177,0,177
3953,O103953,2026-02-21 19:30:07,5,1,131,0,131
3954,O103954,2026-01-22 20:57:59,6,2,161,1,161
3955,O103955,2025-11-27 17:01:53,19,1,89,0,89
3956,O103956,2025-10-06 18:55:34,14,3,211,0,211
3957,O103957,2025-12-06 12:55:49,1,1,222,0,222
3958,O103958,2025-09-27 13:03:20,12,2,38,1,38
3959,O103959,2026-03-06 19:38:28,8,1,257,1,257
3960,O103960,2026-03-13 21:01:58,26,1,98,0,98
3961,O103961,2025-09-28 11:18:48,18,2,20,0,20
3962,O103962,2026-02-17 12:53:32,10,2,26,0,26
3963,O103963,2025-09-26 13:57:25,14,1,276,0,276
3964,O103964,2025-12-30 20:30:45,10,1,125,0,125
3965,O103965,2026-01-02 20:02:22,13,2,271,1,271
3966,O103966,2025-12-28 19:34:48,2,1,196,1,196
3967,O103967,2025-09-20 18:09:45,9,2,269,0,269
3968,O103968,2026-03-08 18:55:18,8,2,284,0,284
3969,O103969,2025-12-16 17:01:29,10,2,235,0,235
3970,O103970,2025-09-29 19:38:28,27,1,15,0,15
3971,O103971,2025-10-13 18:22:18,12,1,300,1,300
3972,O103972,2025-11-22 17:16:36,1,1,237,0,237
3973,O103973,2026-01-10 17:55:35,5,1,270,1,270
3974,O103974,2026-01-03 13:27:02,6,2,52,0,52
3975,O103975,2025-11-09 20:15:59,18,1,188,1,188
3976,O103976,2026-02-14 20:01:46,1,1,225,0,225
3977,O103977,2025-12-10 19:13:15,18,2,178,1,178
3978,O103978,2025-09-21 18:06:24,9,2,247,0,247
3979,O103979,2026-01-01 12:18:35,9,1,56,0,56
3980,O103980,2025-11-23 18:08:23,27,1,53,0,53
3981,O103981,2026-03-04 11:21:18,12,1,165,0,165
3982,O103982,2026-02-09 19:25:40,8,1,19,0,19
3983,O103983,2025-12-05 17:25:13,1,2,245,0,245
3984,O103984,2026-01-29 12:42:03,1,2,145,0,145
3985,O103985,2025-12-06 12:19:39,26,4,150,0,150
3986,O103986,2025-10-14 17:36:36,27,1,252,1,252
3987,O103987,2025-12-25 12:39:31,15,1,139,1,139
3988,O103988,2025-10-27 12:09:28,19,2,268,1,268
3989,O103989,2025-10-29 12:02:08,3,4,29,0,29
3990,O103990,2025-12-23 19:28:54,21,4,20,1,20
3991,O103991,2025-10-07 18:33:36,17,2,95,1,95
3992,O103992,2026-01-24 20:00:21,1,1,53,0,53
3993,O103993,2025-11-02 12:08:31,10,1,23,0,23
3994,O103994,2026-02-26 18:37:35,6,1,142,1,142
3995,O103995,2025-10-22 17:39:20,21,2,43,1,43
3996,O103996,2025-12-03 12:09:10,20,1,145,1,145
3997,O103997,2025-11-20 18:53:25,3,1,285,0,285
3998,O103998,2026-01-13 11:23:02,3,1,237,0,237
3999,O103999,2026-03-14 12:43:24,13,2,57,0,57
4000,O104000,2026-02-18 19:42:36,7,1,135,0,135
4001,O104001,2026-01-11 20:50:05,23,2,13,1,13
4002,O104002,2026-02-12 19:39:08,17,3,64,0,64
4003,O104003,2025-12-03 19:26:35,11,2,194,0,194
4004,O104004,2025-09-28 12:05:17,2,2,149,0,149
4005,O104005,2025-10-15 20:54:35,13,1,265,0,265
4006,O104006,2026-03-14 19:10:20,13,1,176,0,176
4007,O104007,2025-12-05 17:32:23,7,2,2,1,2
4008,O104008,2025-12-24 17:18:42,20,1,141,0,141
4009,O104009,2025-09-22 12:16:51,20,2,109,0,109
4010,O104010,2025-12-06 18:48:09,8,2,200,1,200
4011,O104011,2025-09-30 17:17:01,3,3,242,1,242
4012,O104012,2025-11-22 18:37:39,26,1,231,1,231
4013,O104013,2025-11-19 18:45:14,6,4,2,0,2
4014,O104014,2025-11-03 19:25:19,1,3,148,0,148
4015,O104015,2025-10-29 17:51:28,6,3,9,0,9
4016,O104016,2025-12-15 17:25:15,2,3,285,0,285
4017,O104017,2026-01-31 18:41:21,4,2,42,0,42
4018,O104018,2025-11-13 17:24:59,4,1,85,1,85
4019,O104019,2026-01-28 17:38:19,23,1,226,1,226
4020,O104020,2026-01-25 12:04:29,1,2,299,1,299
4021,O104021,2025-09-23 20:58:57,8,1,208,0,208
4022,O104022,2026-01-19 20:48:55,3,1,37,1,37
4023,O104023,2026-02-16 12:12:52,28,1,294,1,294
4024,O104024,2025-10-15 20:04:28,2,2,271,0,271
4025,O104025,2025-09-26 13:01:10,26,1,217,0,217
4026,O104026,2025-12-17 13:37:27,8,1,151,0,151
4027,O104027,2026-03-05 18:26:44,26,1,120,1,120
4028,O104028,2026-02-09 20:30:49,15,2,83,0,83
4029,O104029,2025-11-18 20:56:59,18,1,120,1,120
4030,O104030,2025-12-24 18:22:13,17,2,300,0,300
4031,O104031,2025-11-16 12:29:13,27,3,245,1,245
4032,O104032,2025-11-25 17:45:46,2,3,219,0,219
4033,O104033,2026-01-29 13:21:42,3,2,287,1,287
4034,O104034,2026-02-05 17:05:16,16,4,246,1,246
4035,O104035,2026-02-11 12:07:57,18,3,124,1,124
4036,O104036,2025-09-25 17:23:23,11,1,200,1,200
4037,O104037,2026-01-13 18:07:56,16,1,118,1,118
4038,O104038,2025-12-26 19:37:35,13,3,174,0,174
4039,O104039,2025-12-26 13:13:52,12,2,190,1,190
4040,O104040,2025-10-13 20:42:40,14,1,230,0,230
4041,O104041,2026-02-17 19:16:42,2,2,3,0,3
4042,O104042,2025-12-27 21:37:09,6,1,51,1,51
4043,O104043,2025-09-23 18:11:24,28,1,29,1,29
4044,O104044,2026-03-06 19:03:05,20,1,42,0,42
4045,O104045,2026-02-13 17:35:16,19,4,213,0,213
4046,O104046,2025-10-22 20:54:14,1,2,264,0,264
4047,O104047,2026-03-03 19:33:54,5,4,285,0,285
4048,O104048,2026-03-10 18:56:58,16,2,294,0,294
4049,O104049,2025-10-19 12:59:13,1,1,208,1,208
4050,O104050,2026-01-21 18:29:40,3,4,135,0,135
4051,O104051,2026-01-02 11:08:08,28,2,186,1,186
4052,O104052,2025-10-22 11:13:48,1,2,272,0,272
4053,O104053,2025-10-18 18:04:40,13,4,204,1,204
4054,O104054,2025-10-26 12:16:48,2,2,115,0,115
4055,O104055,2026-01-24 12:58:40,12,1,123,1,123
4056,O104056,2025-11-26 11:15:09,3,2,237,1,237
4057,O104057,2026-03-04 12:21:08,19,1,35,0,35
4058,O104058,2025-10-13 12:56:38,3,2,206,1,206
4059,O104059,2025-10-29 20:20:11,25,1,291,1,291
4060,O104060,2025-12-03 18:17:48,27,2,132,1,132
4061,O104061,2026-01-24 12:56:07,1,2,220,1,220
4062,O104062,2025-09-28 17:01:38,16,1,114,0,114
4063,O104063,2026-01-17 11:21:20,16,2,288,1,288
4064,O104064,2026-03-14 20:49:30,10,3,29,1,29
4065,O104065,2025-12-17 18:44:09,1,2,27,0,27
4066,O104066,2026-01-14 12:26:11,24,4,200,0,200
4067,O104067,2025-11-11 12:20:32,4,1,203,0,203
4068,O104068,2026-02-23 13:42:39,12,4,4,0,4
4069,O104069,2026-01-11 20:50:36,3,3,240,0,240
4070,O104070,2025-12-14 11:41:52,2,2,251,1,251
4071,O104071,2025-10-05 11:43:13,28,4,138,0,138
4072,O104072,2025-11-11 18:27:09,27,1,234,0,234
4073,O104073,2025-10-13 12:23:35,4,3,238,1,238
4074,O104074,2025-09-24 19:34:02,6,4,106,0,106
4075,O104075,2026-02-11 20:40:16,28,2,17,0,17
4076,O104076,2025-11-13 20:53:55,2,1,262,1,262
4077,O104077,2025-10-08 12:28:14,16,4,242,0,242
4078,O104078,2025-10-25 12:30:08,1,2,149,1,149
4079,O104079,2025-10-22 18:16:53,14,1,12,1,12
4080,O104080,2026-02-20 19:48:56,3,1,83,1,83
4081,O104081,2026-02-23 19:20:22,5,2,34,0,34
4082,O104082,2025-12-19 20:02:32,2,1,10,0,10
4083,O104083,2025-10-19 12:56:11,3,1,276,1,276
4084,O104084,2025-09-19 21:08:08,3,1,108,1,108
4085,O104085,2025-09-17 18:12:42,4,1,271,0,271
4086,O104086,2026-01-11 13:13:36,2,1,141,0,141
4087,O104087,2026-02-07 11:38:07,23,2,294,0,294
4088,O104088,2026-01-03 20:50:27,13,3,114,0,114
4089,O104089,2025-09-19 13:54:00,4,1,242,1,242
4090,O104090,2025-09-21 17:27:25,4,1,130,0,130
4091,O104091,2025-11-30 19:21:35,1,1,16,1,16
4092,O104092,2025-12-30 13:37:26,21,1,49,1,49
4093,O104093,2025-12-01 11:22:00,5,1,2,0,2
4094,O104094,2025-10-12 19:49:12,2,3,209,1,209
4095,O104095,2025-10-27 18:44:10,2,2,170,1,170
4096,O104096,2025-12-09 17:35:12,28,2,283,0,283
4097,O104097,2025-12-15 20:47:03,27,3,156,0,156
4098,O104098,2025-12-29 12:21:47,23,1,157,1,157
4099,O104099,2025-10-14 11:58:21,19,2,187,0,187
4100,O104100,2025-11-02 17:45:34,11,1,164,1,164
4101,O104101,2025-10-08 20:17:34,12,4,21,0,21
4102,O104102,2025-12-17 19:34:57,20,1,11,1,11
4103,O104103,2026-02-03 17:51:56,22,1,242,0,242
4104,O104104,2026-02-19 20:14:23,27,1,68,0,68
4105,O104105,2026-02-16 19:02:20,17,1,152,1,152
4106,O104106,2025-12-08 17:38:38,28,1,209,1,209
4107,O104107,2026-02-15 19:14:01,16,2,97,1,97
4108,O104108,2025-10-23 17:16:20,18,2,240,1,240
4109,O104109,2025-09-17 18:57:54,6,1,45,1,45
4110,O104110,2025-10-14 19:42:59,27,1,238,0,238
4111,O104111,2025-12-23 18:38:49,6,1,106,0,106
4112,O104112,2025-11-25 17:43:47,1,2,264,0,264
4113,O104113,2025-09-18 18:58:31,4,3,296,0,296
4114,O104114,2026-02-10 18:40:30,11,3,60,0,60
4115,O104115,2025-10-13 18:59:21,15,3,65,1,65
4116,O104116,2026-01-28 18:47:34,23,2,113,0,113
4117,O104117,2026-02-28 21:35:55,13,1,75,1,75
4118,O104118,2025-11-16 20:29:25,15,1,54,1,54
4119,O104119,2026-03-01 11:15:31,12,2,292,0,292
4120,O104120,2025-12-06 17:57:41,14,3,153,1,153
4121,O104121,2025-10-15 19:02:28,7,3,159,1,159
4122,O104122,2025-10-21 13:49:59,5,2,88,1,88
4123,O104123,2025-12-16 20:06:44,6,3,153,1,153
4124,O104124,2025-12-13 18:58:32,3,2,133,0,133
4125,O104125,2026-01-13 19:45:50,11,1,169,0,169
4126,O104126,2026-01-10 18:14:59,14,1,260,1,260
4127,O104127,2025-12-22 17:19:52,3,1,283,0,283
4128,O104128,2026-03-13 12:28:41,14,2,20,1,20
4129,O104129,2025-12-25 11:58:43,13,1,239,1,239
4130,O104130,2026-01-20 17:13:24,12,1,14,0,14
4131,O104131,2025-11-28 11:57:12,7,2,102,1,102
4132,O104132,2026-02-05 13:49:02,17,1,175,0,175
4133,O104133,2025-12-06 12:29:15,5,2,71,1,71
4134,O104134,2025-11-28 18:09:16,12,1,170,0,170
4135,O104135,2025-11-18 12:31:04,4,2,72,0,72
4136,O104136,2026-02-13 12:22:20,6,2,169,0,169
